from_date,department,section,barcode,item_num,item_description,purshase_price,selling_price,quantity
21-Feb,2,57,5269566657309.033,239578,BOUSOUMAT BROWN,321.33860416350575,1444.9509127633448,1866.8085080832739
14-Mar,2,53,4141205203535.277,174532,HERBS R.TH.M.L. MIX2,758.7044892910808,1176.5999415237127,2379.760688970116
18-Mar,2,55,6332395419545.307,916066,CHOCLATE PEANUTS,19.34593437409524,887.3028960503718,3100.82266162224
14-Mar,2,53,4864682690681.506,910265,MINEN PLAIN KG,132.68408243077988,1881.3451095165121,662.3699835625886
14-Mar,2,57,5464218468473.785,893828,CABBAGE,597.4836441647267,1666.0303501691121,2328.6261141614386
20-Feb,2,50,6195518164487.153,681597,ORANGE VALENCIA FOR JUICE,669.435885654846,678.2447282782822,3085.533539263105
10-Mar,2,51,5525810980941.63,845775,MUSHROOM BROWN 250GR,575.1662417793309,21.695246765044722,2620.539965077957
27-Feb,2,53,2519174067735.4966,990719,IM BEEF ROAST,405.29462120992093,804.6893262112715,889.3688199486332
03-Mar,2,50,4769534346682.051,477845,GREEN OLIVES WITH JORDINIAN ZAATER,611.0129074303031,824.3370010687764,2938.3996957277254
03-Mar,2,50,5262063371284.385,542673,CHICKEN BONES�����,516.8996374734729,793.5192460652081,1483.9793676027423
17-Mar,2,52,2616777188704.026,125706,BROWN MED FINO X10,768.5942519077205,1802.6016782704326,2335.5017278539754
27-Feb,2,53,2374152696774.9414,564654,PANE SPICES,1170.608812635354,1830.0332801221355,1241.319942949898
05-Mar,2,52,3735364961600.7295,515000,GRILLED CHICKEN FILLET/KG,877.1194794790036,1890.8169326691675,267.1065219668127
23-Feb,2,56,4161877998221.537,413106,ROMY EXTRA CHEESE,856.5978502248223,167.7262400134951,1133.2395857829172
28-Feb,2,52,2774443638234.1416,559697,DEFROSTED CLEAN SHRIMPS 50-70,90.59051604736067,1165.2412491678251,416.6065629184286
12-Mar,2,54,3337912622651.623,108563,BOUSOUMAT BLK SEEDS,615.3403727469987,361.06245221001456,321.9517579456612
26-Feb,2,52,2998523455733.715,299769,DEFR. SHRIMP 40-50,704.134827577545,1812.9187321338188,2085.276258941888
23-Feb,2,55,3410317207913.52,64469,ROMY OLD CHEESE,519.8169112476276,128.65891741835762,1077.534796298001
19-Feb,2,50,5671234341165.273,596070,MUSHROOM BROWN 250GR,588.4838317708915,1458.666607294122,978.6705579221679
05-Mar,2,55,5400981517049.529,215251,A-ONION PICKLING,1039.3053384501736,901.1941791998072,2355.5687475381087
22-Feb,2,57,2400648748962.479,933766,A-MANDARIN MURKET,80.853310985287,1418.0265670844988,1617.0007222934792
12-Mar,2,50,3530985913135.568,914380,OLIVETTA MOROCCAN OLIVE MELTED,775.491647937713,533.4332441505757,1794.9500152408068
21-Feb,2,50,4388733636636.6333,962819,LAMB CHOPS,911.1023103032039,669.0668747618521,2368.443914622294
09-Mar,2,52,3001951459179.9873,132178,HOMMOS SALAD,243.37887477057387,784.3818188861351,1331.1427340826272
05-Mar,2,52,3813623939008.995,204046,FRUIT COCKTAIL,179.27211085276963,1195.0625112402975,1974.1090803192737
12-Mar,2,50,5709095337877.283,934319,EMNTAL FRENCH CHEESE,1101.6336810249825,246.56533433037364,2892.046936385772
28-Feb,2,52,4996683652488.202,790147,HALWANI OLIVE BF LNCHON,1119.9748706112118,568.0454318880988,41.59411539020211
03-Mar,2,57,2298663542116.4985,591208,SHAHD CHICKEN FILLET400GR,314.99340085870426,770.8351749577503,1544.0691988319275
10-Mar,2,57,3289958917397.942,847570,ABA WALNUT HALVES,112.99271502773954,1478.8163483619528,97.90772559460433
06-Mar,2,51,6777185056716.201,410973,A- MANDARIN,598.2991716498278,1874.9418713994971,288.954527329248
22-Feb,2,53,3266190798025.9365,240786,PETIT CAKE X 4,632.200090919784,421.4738665039296,1344.7130333744137
01-Mar,2,53,4290826767936.098,727734,IM BEEF ESCALOPE,1102.2283295874302,73.11500345438324,827.0842007675116
26-Feb,2,52,2691719467916.1094,527330,JUICE MANGO 500ML,818.1901897636835,186.7932864143192,3005.633991221611
26-Feb,2,51,6676967110053.234,976597,KIRI CHEESE BLCK SEED,121.52275518215023,1564.1496575507379,1312.570331818093
12-Mar,2,55,2331655797546.626,615196,GREEK SALAD,162.89688164892655,1560.1896929951856,884.4264242904745
03-Mar,2,54,6034826179205.439,606415,PIZZA HOT DOG HALF COOK,586.8311671965917,1525.06785242665,3016.8600484792937
17-Mar,2,53,5585357546862.475,173543,RICE MILK TAGEN,991.3648684812999,1557.4753056006655,2689.336825458588
14-Mar,2,56,3940772917311.412,801623,STRAWBERRY MOUSSE/PIC,887.3522368772398,766.2779338582461,2457.9308174037
02-Mar,2,53,4094193952231.1445,534175,BAGUETTE,754.034577138747,33.97892981275998,2797.552816004399
04-Mar,2,50,3632313326510.3193,39573,ICE CREAM CARAMEL SAUCE,385.29319487505256,792.7637746951046,1131.1932218238542
17-Mar,2,57,2818193215232.2227,823035,TOAST WHITE 500GR,1074.6907483817208,1657.0427463806361,698.8562082997315
06-Mar,2,53,5523843327778.518,657618,LOBSTER TAIL,362.57614471325496,692.3436437131465,2683.538525213146
07-Mar,2,52,6193128789467.756,340621,A-CARROT,207.01957862901062,1827.9825785117607,422.76424218221285
18-Mar,2,57,6485389664978.141,821700,ISTAMBOLY CHEESE FRESH,495.21420545792444,137.2458363714891,1502.4266098573137
14-Mar,2,52,6808663544466.819,477471,MEDIUM FINO X5,1.3679852098637857,16.71615443492391,2930.7036261640687
15-Mar,2,51,2084471701930.2095,604916,KIRI CHEESE EQFORD,216.1314001508666,796.0846738690162,3094.714525108506
26-Feb,2,54,5057628479186.283,126441,BAL BEEF RUMP,979.3648199209405,119.24678135488779,2751.052920574384
06-Mar,2,54,6079712203842.87,319984,WHOLE CHICKEN HERBS,1187.1871992058564,367.99187415818324,1188.0453466347715
17-Mar,2,55,3095053188307.355,892093,A- POTATO SWEET,1131.0254798610254,349.76128126430234,1832.9908382675042
23-Feb,2,57,4323371779267.39,238774,PRETZELS ABA,1112.3696545851103,531.68531425748,934.0041888556678
01-Mar,2,55,4232606918077.9463,783403,BAL LAMB STEW,1064.6734558114074,1747.028646188746,588.794108398719
03-Mar,2,56,6212408370346.404,618175,ABA COFFEE,1053.6918167106408,1381.3174232664614,2204.3093973375744
13-Mar,2,57,4570799747365.185,308898,CIMIT BREAD 400GR,802.0113405381655,1865.49995381145,771.9197038349018
15-Mar,2,54,3188816080848.7856,303364,PETIT CAKE 6,646.674900721439,1009.606922657473,1903.3014764144552
05-Mar,2,56,6542307824589.068,813916,TAHINA SALAD,1089.5558323044334,280.91115150505226,1247.2096054771268
24-Feb,2,51,5623457680818.373,398612,HERRING SUPER JUMBO KG,932.5999829224731,1463.2684977337276,201.73021238170446
20-Feb,2,56,6016265209468.807,79088,COKE 600 ML,275.0536483699283,1394.8644686842536,1780.7278245742452
06-Mar,2,54,2516101355205.1484,528749,HERB BREAD,243.0046456964652,1532.7875169596184,1006.6464606439532
21-Feb,2,56,4327503027857.9404,450959,COFFEE WITH MILK,482.776869822089,1614.348264526503,2483.279826606111
14-Mar,2,51,6616371634013.558,467541,OLIVETTA PEPPER JALAPINO SLICED,659.8950286396033,1665.6266389843092,3094.9630044279706
17-Mar,2,53,2040825683773.7625,804720,SEAFOOD COCKTAIL DEFROSTED,129.5846597846128,343.3905684660821,233.61975216113115
04-Mar,2,54,3604237597611.85,942936,A-APPLE EUROPE,820.5584159131997,1787.6013102732145,614.210166277798
14-Mar,2,54,6698454010081.637,231946,A-APPLE GREEN IMPORT,294.52501073000644,756.1578632442175,764.9955785594849
27-Feb,2,57,2106733227791.9197,997160,EGYPTIAN BANANA PREMUIM,74.82054150736771,1679.4270517398418,1924.4598138137108
11-Mar,2,52,3602041543622.0273,948494,ABA PRUNES,490.6124013471555,936.7252809865752,736.0065780725442
23-Feb,2,57,2041080920032.408,849885,RICH COOKED BEEF,839.0894956760027,1259.9769487098322,468.90945254716405
15-Mar,2,57,4946571295598.42,601583,PASTA CHICKEN SALAD,1100.6001462432794,11.339399616565352,1220.7205840950053
22-Feb,2,50,6311854784728.311,22043,BREAD TRAD PER KG,1201.5581490128327,469.2016209389492,2131.6297706164146
24-Feb,2,52,4650305579859.773,398404,A- GARLIC BALADY WHITE,854.1104636698664,373.6063433241463,1537.071334182455
21-Feb,2,55,5618120351907.881,390998,GNOCCHI,206.57271213690737,353.886631414536,2019.1848137683737
25-Feb,2,51,2219625941332.7334,523980,FRENCH BREAD,89.35400014363967,1221.7689129566365,1664.83745143824
11-Mar,2,53,3655173726674.6367,359707,LARGE FETEER,1025.4782930688928,76.5734246964838,2695.2841236969493
04-Mar,2,53,5093192259964.869,934920,FOUL SANDWICH,922.5867332886618,1676.913891733938,386.6310348072948
01-Mar,2,55,5117401104698.801,382045,PORK SAUSAGES,156.17989315188294,59.04342272079093,2028.9710763754208
07-Mar,2,51,2568233698339.6953,744654,N.TOAST WHITE 500GR,18.959836588912772,710.9288691811006,619.6166348398277
20-Feb,2,52,5471937908667.4375,179654,CARROT 500GR,442.9147478655366,1139.8656899132625,2768.780033259783
09-Mar,2,54,2083224082114.458,90090,PATTON SALE,576.4980115987706,1369.5664994293045,1964.2515309806608
07-Mar,2,54,5950605548427.805,265031,VEAL CUTLETS,173.44318685936574,351.4880050052412,1709.7409720605758
08-Mar,2,56,4867417840866.051,99917,HALWANI BL PEPPER BF LNCHON,1194.3736666187563,633.5142782127413,1779.9052105701217
08-Mar,2,50,6600501873935.8,630709,HALAWA PEANUTS,303.8962051601192,1875.475045865101,723.6573591525884
26-Feb,2,52,4593919517836.2705,839440,SLICE CLEAN SQUID DEFROSTED,46.73758428220205,492.0842525950816,2586.109224182754
20-Feb,2,55,6476895402227.237,972277,A-PUMPKIN,860.5948778871912,2.6461155619886467,2107.8575965398454
01-Mar,2,56,4231558625091.503,853882,HEART CAKE BIG,338.25151968709366,1248.7944260571555,2483.5747279692523
26-Feb,2,54,6071791196526.758,379295,N.KAIZER PLAIN,616.0819616675957,1568.7600233927665,1582.6160792089852
14-Mar,2,52,2057330140426.0544,511942,A- CUCUMBER,186.16208902024948,1591.1000143834567,2267.526453673934
22-Feb,2,54,5264149088372.16,17169,IM BEEF TOPSIDE,429.40496561100883,1000.754702811449,403.33328860228715
01-Mar,2,55,2816452084459.02,172825,ABA SHAMAR,164.03427161978215,595.8994310782936,1670.8215206125046
12-Mar,2,51,6797221382930.004,481489,CABBAGE RED,511.04527170779755,1214.6283862073326,1760.738825053697
02-Mar,2,51,4286090857915.2246,542966,HALAYEB CHEESE ISTAMBOLY,596.477509326081,1483.070036186136,1545.0373426620115
24-Feb,2,56,2475133199164.526,958462,N.KRAFTKORN  300GR,831.6159642487178,875.1658358496275,1290.5808233584564
16-Mar,2,54,5393382047241.564,725592,SABEEL FILLET 1KG,490.2922510455804,112.81853004431271,1316.295597974401
12-Mar,2,50,6161029066400.74,356914,KIRI CHEESE BASTERMA,986.2008440205174,181.7636248121802,697.5049908059356
06-Mar,2,55,3363924601157.412,378028,TURKEY ROSEMARY SMOKED,837.2963725418645,1262.5226609476397,1767.9039638874729
16-Mar,2,51,3041779681579.7686,213409,MEATBALLS BEEF,696.6016731990127,764.5614678557091,1654.2631577716772
01-Mar,2,54,6220230450839.058,557304,VENISON,335.3980415770991,998.9337509611089,2687.786183309441
20-Feb,2,57,3679199763166.1504,662535,BASIL BALADY 100GR,786.1899956481263,1179.178680573416,489.9506345005837
23-Feb,2,52,3548668489816.1084,87255,DATES SOFT 550G PVC EL TAHAN,380.15814300698383,655.6574223976596,2472.5455773280323
08-Mar,2,54,6428707400309.682,209822,CAKE POUND SLICES,350.3212252902781,1589.8898611186144,2613.603131517038
15-Mar,2,57,3667873328912.0063,333364,MEAT SPICES 1 KG,652.1522176643482,320.4405972928653,2276.3463827257856
18-Mar,2,55,4754687812992.465,799519,SYRIAN THYME,285.0314957720205,1586.563332726166,1995.261612320246
13-Mar,2,56,5779181029686.578,902616,SHAMI WHITE X5,690.1564846700211,425.5907818847565,962.0744809128529
13-Mar,2,50,2017643899224.8113,337525,COFFEE WITH MILK,461.4252184963383,43.62613918465365,2041.9887031463784
23-Feb,2,57,4332798924572.852,289786,HALWANI OLIVE CHCKEN LNCHON,1096.8073643660036,1790.039741090738,3044.9036853087846
01-Mar,2,50,4458478353832.787,622661,TURKEY BREAST,837.9834296355236,687.0466362415085,2043.8141805564023
21-Feb,2,55,4896080717439.018,505482,PACKET BISCUIT COFFEE,58.776858379973405,1823.8140028081061,41.661449042678
12-Mar,2,55,4036291021811.0166,753447,OLIVETTA KLAMATA OLIVE SPARTA GREEK,788.1175140357294,123.43924724740017,922.225249093706
26-Feb,2,51,3226553556608.076,109389,FAT,744.1843099941797,748.8469285076611,2619.8000453975774
28-Feb,2,57,4228127023000.8774,157651,BAL BEEF SHANK,514.8987599502437,1251.654673095639,1899.7236280257212
16-Mar,2,52,3785789257002.2783,442538,DILL 50GR,532.3506969890635,816.0133767083073,419.4664350334025
06-Mar,2,52,4279164889231.929,604989,FLEX SEEDS,1086.8939668095093,1780.8642359464814,2674.666139761361
25-Feb,2,55,4537611042643.769,212126,BAL WHOLE LAMB,1082.4273911030755,1450.8753282096122,2840.960975062064
03-Mar,2,54,4118265510882.659,850459,A-APPLE POLISH GALA,124.19388170950255,1084.008672032712,2220.0288036606544
18-Mar,2,53,4639058174337.615,419767,MINEN DATE KG,1082.1628227653932,1127.359327495995,1990.0708685291784
26-Feb,2,50,3285333649657.128,61830,DILL,501.9749208157915,652.0107396645896,287.3208287548878
25-Feb,2,57,4470302943722.266,383718,MINEN PLAIN KG,155.87276876154237,917.749405740381,711.7086952047349
23-Feb,2,51,5160774055887.793,247086,RICH COOKED TURKEY,15.010193499106375,1108.3024512016354,2313.708802969734
22-Feb,2,54,4680637315522.426,348351,MASH POTATO SANDWICH.,203.27965398998893,600.7306687172771,1008.7032171848623
19-Mar,2,56,6386251198474.822,740448,ABA TRAIL MIX,1148.3340644441319,605.8923369387625,240.56813878756236
11-Mar,2,54,2057197626731.4534,702931,HERRING SUPER JUMBO KG,376.2372453939082,1300.692882777729,2643.2881940915245
03-Mar,2,56,5022530660963.262,893244,A- POTATO SWEET,1154.2150230533896,1859.8061960220757,2999.715684657388
28-Feb,2,56,6960957799128.095,199556,SHAHD CHICKEN GIZZERD,732.9014119547157,1081.097165934172,246.2961013077592
13-Mar,2,50,5303087206881.979,790576,BABA GHANOUG SALAD,1235.7362313320307,306.90223905375404,2888.2968041256086
15-Mar,2,56,4457607231432.621,463648,KOFTA SANDWISH,735.9780816679915,1827.2080511060326,1444.2960300026323
09-Mar,2,54,4517656651029.402,225242,DATES 300 GM-BET,51.60403193834594,72.56609463940609,1240.9486039284332
19-Feb,2,51,6422056238143.097,613460,CHARD 100GR,593.0456212068199,18.91479144087729,1116.2690818156457
16-Mar,2,55,5131826384631.699,822318,OLIVETTA MEXIC PEP,250.07869135933507,541.3445036632401,3039.687176008254
16-Mar,2,57,4848266732812.426,565326,PEANUT CHOCOLATE,912.0458675201746,1643.9290147292973,2106.66453928547
03-Mar,2,55,2376382523401.675,111438,DATES ROSHADIA KSA 400 GM,920.524209487794,889.8159144398161,1080.4103893001943
11-Mar,2,50,4953334681318.834,491629,MULLET OIL AND LEMON/KG,670.0139633686613,823.1340050834605,1230.7673569154385
26-Feb,2,57,2379124432908.8228,403298,CHEESE CAKE CHERRY/PIC,629.9230677876245,1667.9295401544855,2896.258798443547
19-Mar,2,54,3192433400104.9287,999237,N.LONG FINO,294.97418820827426,356.27037735218425,1047.6417701140351
17-Mar,2,53,4004696285403.3306,945078,WHITE CHOCOLATE,402.87747039954985,58.541688737894695,2999.0855389775465
24-Feb,2,50,4884114778392.172,420524,CHICKEN BREAST BON IN MARINATED,151.13342295557462,918.7624421285238,2337.053708665616
28-Feb,2,50,2741306485089.9,68411,LEMON GRASS 100GR,143.11798056069458,188.70027145210005,2597.307636112127
05-Mar,2,53,3967997177297.5615,515666,LAMB BURGER,1123.7853921617432,902.2187337517303,2039.451540236384
07-Mar,2,55,4337368521012.945,708820,IMPORT GRILL TRKEY ROLL,131.67683031734077,1643.3474677777651,1467.088927219774
14-Mar,2,53,4697154219345.406,513126,CHICKEN LEGS,222.00198243941517,133.35637053785936,1766.1420937065445
06-Mar,2,52,5165543402389.639,152238,SHAHD WHOLE CHICKEN 900-850,789.9004199054017,545.6314126796296,2222.086809850497
04-Mar,2,51,5311716918733.488,649020,RED PEPPERJACK JALAPENO,98.4157855347211,206.30748255455697,2677.5762234802833
09-Mar,2,53,3866940877210.2324,270945,ETOILE HALWA MOLOD 65,42.045755895758134,343.74783259275273,75.25919354522856
04-Mar,2,51,4535527090524.749,268666,CORN CHEESE FLAVOR,257.64916963479163,665.1538420966976,888.4941151170813
25-Feb,2,50,6952440628105.246,123536,A-PEAR CHINESE,670.8744869786898,176.30061887878588,379.9925564574496
26-Feb,2,52,2670111585129.215,294360,SABEEL LIVER 1KG,940.5417469232316,1161.9759665686784,1087.2764053293206
06-Mar,2,52,6043553689316.267,590969,DEFROSTED FILLET WHITE FISH,735.3747628068323,1340.1272540903249,634.8961539119997
08-Mar,2,56,5881766849461.928,870811,HALWANI OLIVE CHCKEN LNCHON,668.7911516421619,12.08100248478719,3074.593350002757
07-Mar,2,55,4618670942151.717,577195,FOURNIL BREAD X1,1063.7965440990151,240.72576983929318,2593.742799905903
22-Feb,2,50,4579221027590.238,502834,ONION GOLDEN 4KG,1098.4966957046693,1559.537465857582,391.527877910368
15-Mar,2,55,4782546217126.595,281822,ABA DELUXE MIX,858.4175351097103,1761.5535333683436,905.7805005435354
19-Feb,2,53,5872910204203.863,799356,PARSLEY100 GR,1073.7905452070813,969.0555324082167,1636.9353647964112
01-Mar,2,50,5066606740120.252,480840,MEDIUM TILAPIA(3-4PC/K),43.25174861483031,1457.2731683472136,1119.102891266017
19-Feb,2,57,4037748305434.888,929663,CHEESA FLAVOR OLIVE,343.3185703212946,566.3942410337767,193.96107510853773
17-Mar,2,50,4581651185007.388,576937,TESTICLES,439.3291667928947,151.12148904683437,2442.2066563139824
08-Mar,2,52,2203609740604.2676,671385,KIRI FLAVOR BASTERMA,835.1348873648773,1676.6867447523734,2008.9682664683137
25-Feb,2,56,3401342497593.592,408181,BAL BEEF LIVER-KIDNEYS-HEART,400.6825657358569,1217.726327073863,2731.992324624889
23-Feb,2,57,5247733201050.5,782556,THYME,1088.5127560806284,988.5935287363396,632.6659914820466
19-Feb,2,52,2838748833406.8975,347851,ABA SMOKED ALMONDS,717.2632533587132,1355.14158720259,1417.7856640401506
12-Mar,2,57,4491559945748.086,121630,LAMB BURGER,248.14179472730308,1897.9359059530682,2869.729731105087
15-Mar,2,52,5792327403378.968,938150,GRIND NUTMEG,872.9774184125876,1535.1639737325897,2360.2788229927023
16-Mar,2,54,6535758840484.497,736430,IMPORT TRKEY STRIPS SMOKED,253.5511824127175,398.2687886220279,446.42898213322655
01-Mar,2,50,6210010838327.637,125033,ETOILE HALWA MOLOD 85,621.4812173178494,229.17790229777736,3095.0451777796975
09-Mar,2,54,3203370095674.632,551507,CREAM CARAMEL SMALL,923.9608544338979,1169.3221241567232,2565.459204080033
19-Feb,2,52,5341111690636.932,766874,SHAHD WHOLE CHICKEN 1000-950,80.70948289616454,1896.531198907978,966.1905213173574
26-Feb,2,54,3028138601208.095,859526,VALUE MIX,854.0907770752856,1590.7656831610113,1633.8431558559626
04-Mar,2,55,6502087313522.824,342903,ISTAMBOLY CHEESE,1133.9133168240915,21.085348292087712,2398.8131674377332
19-Feb,2,54,6547483530466.075,511104,ROCKET,485.93784922271664,1337.2216370196952,2580.2132032398176
22-Feb,2,54,5701873885591.832,52038,UKRANIN BUTTER-KG,536.2418057820621,382.5959298637682,1465.1353322191123
18-Mar,2,54,4639522618171.212,546322,FARM-EDAM CHEESE,1041.7680059207973,102.77392175845114,2340.333297374594
20-Feb,2,57,6248269541047.844,486699,N.ORASS BREAD,191.63089434686444,1646.7160582132155,594.2885881002773
03-Mar,2,54,6086335101526.789,61851,SABEEL CHICKEN 950-1000,1248.3506070218489,369.38860400614914,263.2910365667084
28-Feb,2,51,6058361178436.016,25469,WHITE SAUCE,729.3054493341815,79.34862989628806,2965.701300834552
27-Feb,2,51,5228756130980.154,149131,SOURDOUGH,616.7065091209886,1600.1137102512623,1691.089557123954
22-Feb,2,50,5489796653178.951,405271,ISIS DATE WITH OUT STONE 250GR,287.45518414671864,72.99157835035409,585.5591823254406
05-Mar,2,50,5397833555652.51,80450,SHRIMP SCAMPI,214.9731025740974,1466.5751336444657,1452.0881118628383
14-Mar,2,51,4180791864223.6836,914931,STRAWBERRY MOUSSE SMALL,760.8593077034961,911.087454288588,1997.4638411332473
25-Feb,2,55,6997800636554.808,159864,JUMBO CARDAMOM,682.6838671330894,1849.6450334476635,2764.942992597712
24-Feb,2,55,4785766389674.139,990371,PARROT FISH,918.4965341173238,1520.3834599921934,553.6775156912654
04-Mar,2,51,3188213251380.5303,414940,CHICKEN PANEE/KG,800.907866386828,1233.8590185771438,1406.4225670462667
